"target","score","p","padj","norm_z_score","norm_z_score_p","norm_z_score_p_adj"
"M4K1_HUMAN",2448.97886948686,0,0,1.5153649946943,0.129679997140529,0.292918271386343
"P2RX7_HUMAN",1165.41549028243,0,0,1.5116654908528,0.130618981836734,0.293325937849647
"KISSR_RAT",1721.78570840323,0,0,1.4944399171657,0.135060674884537,0.298865938540973
"GPR39_MOUSE",1390.76223802852,0,0,1.4941008316412,0.135149266661063,0.298865938540973
"CDK14_HUMAN",1891.50196925234,0,0,1.48473947228871,0.13761285118158,0.302311644764601
"PGFRA_HUMAN",1135.18784523585,0,0,1.47822525202348,0.139347497056012,0.304688038386395
"CAC1H_HUMAN",1096.78555588585,0,0,1.47636875393708,0.139844926060819,0.304688038386395
"KITM_HUMAN",1139.32683394343,0,0,1.43500617158929,0.151285338944879,0.322103721652261
"PLK4_HUMAN",1228.34120924763,0,0,1.41009670062168,0.158511131383091,0.332438557339599
"MGLL_MOUSE",1375.66013143821,0,0,1.39293387500215,0.163639787576831,0.341491467374974
"NPBW1_MOUSE",1865.34625926521,0,0,1.39053931822409,0.164365168498002,0.342156204719851
"AKT1_HUMAN",1423.36028066334,0,0,1.38406635869966,0.166338136690045,0.345408328287229
"5HT1D_RAT",1141.04313453235,0,0,1.37586685865982,0.168862857387464,0.347646666004547
"KPYM_HUMAN",1044.09325640834,0,0,1.33805629378602,0.18087808672395,0.36435561900561
"NOX1_HUMAN",1409.11685747992,0,0,1.30970045328176,0.190297190188006,0.377898316288343
"ADK_HUMAN",1304.91481449115,0,0,1.29033050167441,0.196935930893493,0.38427637559496
"CAC1B_RAT",1378.32834257058,0,0,1.28708166511391,0.198065825324111,0.385586479392541
"MMP12_MOUSE",973.405317524666,0,0,1.28022330532443,0.200466611797431,0.386679863581741
"LYN_HUMAN",1275.76160936653,0,0,1.2369045703501,0.216122513108562,0.407075103077941
"UR2R_HUMAN",962.10972170875,0,0,1.20878358762399,0.226745998578644,0.418611283745069
"FA7_HUMAN",1233.59526677987,0,0,1.19940977174932,0.230368649818519,0.421632283998639
"CCR1_HUMAN",1023.09370416888,0,0,1.19515940191287,0.232024757008667,0.422670111413973
"DPP8_HUMAN",1104.57726871378,0,0,1.18083994975278,0.237666310394257,0.428002927283875
"MMP10_HUMAN",1069.41770679566,0,0,1.17520102388948,0.239914300712013,0.430208799357789
"Q9JLY8_RAT",1138.0394873651,0,0,1.140078481008,0.254253606177559,0.449689343418144
"MMP17_HUMAN",2182.16613618487,0,0,1.1338972021038,0.256837670892179,0.45235702873366
"CSF1R_MOUSE",1136.48148178786,0,0,1.12034177606862,0.262568146089531,0.460041272627699
"HIPK4_HUMAN",1408.94433753257,0,0,1.10463047284327,0.269319741315305,0.467970872822669
"DCLK3_HUMAN",1922.20928776058,0,0,1.0865572107314,0.277232544115117,0.476307598775921
"GRM5_HUMAN",1026.8372636326,0,0,1.07854446871107,0.280790847927407,0.478910180169066
"HIPK2_HUMAN",1472.6311084545,0,0,1.07738141455697,0.281309903690272,0.478910180169066
"HDAC6_MOUSE",1557.62469383603,0,0,1.06589809098679,0.286469712061791,0.485727878717674
"RHOA_HUMAN",1004.45082462789,0,0,1.04665105679441,0.295260544644397,0.495580392446406
"MYLK4_HUMAN",1047.06526343101,0,0,1.04662781648949,0.295271267415752,0.495580392446406
"OPRX_RAT",1164.6995675629,0,0,1.04608566601506,0.295521482534926,0.495580392446406
"TOP1_MOUSE",1515.83313777845,0,0,1.0299985759544,0.303010674063385,0.502627173347746
"TAOK1_HUMAN",1609.13829721586,0,0,1.02611521910416,0.304837277392796,0.504659492497432
"GPR39_HUMAN",1097.57194032245,0,0,1.00509482014862,0.314851194071094,0.515155358392588
"CARM1_MOUSE",1039.40331540149,0,0,1.00047263161856,0.317081835884144,0.517797716463233
"GNRHR_HUMAN",1107.68848055826,0,0,0.999388342000697,0.317606605048827,0.518151609788678
"NPY5R_RAT",953.523346584556,0,0,0.988640510761779,0.322839058289499,0.52364059406262
"CDK15_HUMAN",1125.45203488748,0,0,0.980342948232019,0.326916861346208,0.527710327048293
"SHC1_HUMAN",2739.60013980366,0,0,0.960547356233638,0.336779809113891,0.540518739436607
"TNK1_HUMAN",1487.81340440999,0,0,0.946903117098438,0.343688149433824,0.547047283496151
"MYLK2_HUMAN",1910.73441253253,0,0,0.939832072002903,0.347303704897269,0.550073036863638
"RORG_MOUSE",1045.14101044574,0,0,0.927787633504411,0.353517740069392,0.553063476867956
"PPCE_HUMAN",959.095523343674,0,0,0.927238350794451,0.35380279495239,0.553063476867956
"KPCD2_HUMAN",1686.06526204165,0,0,0.907511534941238,0.364136352425793,0.561425671258401
"LIMK1_HUMAN",1184.60510516732,0,0,0.906805110034312,0.364509867155316,0.561452011497474
"MTOR_RAT",962.036155043082,0,0,0.904051297577458,0.365968201280063,0.562349796205942
"IMDH2_HUMAN",926.60503151961,0,0,0.895932408926717,0.370288863735426,0.565941787076358
"PDE4A_HUMAN",1042.57967649403,0,0,0.855838613065231,0.392087053822874,0.586744635667151
"MK07_HUMAN",1262.96541720043,0,0,0.855196883575659,0.392442161192358,0.586744635667151
"C5AR1_HUMAN",1145.06896668888,0,0,0.845839203508786,0.397642452114307,0.592938479127894
"Q6P1E0_MOUSE",1079.10568989449,0,0,0.839479648206806,0.401200205088741,0.596129633356238
"DRD2_MOUSE",877.035138950344,0,0,0.838537023076265,0.40172916350352,0.596305402066061
"MMP13_BOVIN",900.840435004973,0,0,0.833187647203558,0.404738908213516,0.59927010881614
"KKCC2_HUMAN",1238.59830955554,0,0,0.825365081113043,0.409164353275161,0.602541725037818
"PDE1C_HUMAN",1340.27356906865,0,0,0.823478035864943,0.410236202486543,0.603161969040529
"FFAR2_HUMAN",1316.20463981081,0,0,0.815126054327427,0.415000159326866,0.606982841728511
"CA2D2_HUMAN",1658.9955861984,0,0,0.810185015365064,0.417833848388477,0.609685717555203
"CDK16_HUMAN",1249.85248969414,0,0,0.808428021989768,0.418844225987217,0.609685717555203
