"target","score","p","padj","norm_z_score","norm_z_score_p","norm_z_score_p_adj"
"NEK3",-371.547763442959,1,1,-0.310425643188932,0.75623729620328,0.999404607489873
"CAMK1D",292.382018671103,0,0,-0.313419051479521,0.753962311861429,0.999404607489873
"ITK",321.917799156566,0,0,-0.319338348537676,0.749469955822851,0.999404607489873
"VCP",-1158.59311952415,1,1,-0.31985908087807,0.749075158259499,0.999404607489873
"NPY1R",-1158.59311952415,1,1,-0.31985908087807,0.749075158259499,0.999404607489873
"CYP11B1",67.0125119041382,0,0,-0.321933585233677,0.747503009188167,0.999404607489873
"SCN10A",224.68664742449,0,0,-0.326274078770875,0.744216998219022,0.999404607489873
"SCN7A",224.68664742449,0,0,-0.326274078770875,0.744216998219022,0.999404607489873
"SCN8A",224.68664742449,0,0,-0.326274078770875,0.744216998219022,0.999404607489873
"SCN11A",224.68664742449,0,0,-0.326274078770875,0.744216998219022,0.999404607489873
"HSD17B1",-194.159791136237,1,1,-0.327587633687095,0.743223473335406,0.999404607489873
"BCL2",-422.205742642667,1,1,-0.329800584989835,0.741550645327143,0.999404607489873
"TLK1",129.435869772667,0,0,-0.33307776215413,0.739075585131153,0.999404607489873
"RIOK3",215.969600593073,0,0,-0.333852955517917,0.738490520950213,0.999404607489873
"ESRRG",-193.090619661181,1,1,-0.335324025972209,0.73738067172363,0.999404607489873
"CSNK1D",292.632554085759,0,0,-0.335334874759102,0.73737248888596,0.999404607489873
"SLK",442.662152050465,0,0,-0.341658459519351,0.732607937277915,0.999404607489873
"PPARD",497.033304309806,0,0,-0.343291173201263,0.731379420567185,0.999404607489873
"GLP1R",577.625790283741,0,0,-0.344849265322237,0.730207693866174,0.999404607489873
"HKDC1",-1303.60477453581,1,1,-0.34608769263109,0.729276812437176,0.999404607489873
"BCL2L1",-184.423611915499,1,1,-0.347591805574589,0.728146761197242,0.999404607489873
"STK24",150.876409100014,0,0,-0.347821928131425,0.727973920449787,0.999404607489873
"HRH3",253.681076600989,0,0,-0.361295248640485,0.717878745220486,0.999404607489873
"MET",403.345950840704,0,0,-0.362319384235639,0.717113374317958,0.999404607489873
"POLB",445.836733542314,0,0,-0.363676311867743,0.716099734217142,0.999404607489873
"STAT1",-1324.60646250301,1,1,-0.365924009073379,0.714421780351044,0.999404607489873
"SENP7",-1324.60646250301,1,1,-0.365924009073379,0.714421780351044,0.999404607489873
"EPHX2",26.8325437340961,0,0,-0.366954192011324,0.713653187423017,0.999404607489873
"BMP2K",311.428284167461,0,0,-0.36714428497891,0.713511395687478,0.999404607489873
"SLCO1B1",406.797277883059,0,0,-0.371633549686791,0.710165706316714,0.999404607489873
"BACE1",-7.48775512143222,1,1,-0.376452683065751,0.706580386055913,0.999404607489873
"PDE10A",-130.605625985735,1,1,-0.380295256369759,0.703726256355532,0.999404607489873
"PIM1",276.098878997842,0,0,-0.38735958221189,0.698490021401697,0.999404607489873
"EGFR",508.101114293464,0,0,-0.394167319397455,0.693457511929751,0.999404607489873
"RORA",-1415.61377702757,1,1,-0.397120036704826,0.691278945088198,0.999404607489873
"RORB",-1415.61377702757,1,1,-0.397120036704826,0.691278945088198,0.999404607489873
"TRPM8",-300.767045541601,1,1,-0.39913782497132,0.689791652851624,0.999404607489873
"ABCC1",208.511035420118,0,0,-0.402318531353187,0.687449618197415,0.999404607489873
"RXRG",-620.458637555856,1,1,-0.411173023202036,0.680945667829552,0.999404607489873
"RXRB",-620.458637555856,1,1,-0.411173023202036,0.680945667829552,0.999404607489873
"MPI",-1470.61819789406,1,1,-0.416232636008443,0.67723978056553,0.999404607489873
"PMM2",-1470.61819789406,1,1,-0.416232636008443,0.67723978056553,0.999404607489873
"EBPL",-686.270783812968,1,1,-0.426990445513694,0.669386286841298,0.999404607489873
"HCN4",-1567.62599469496,1,1,-0.430291985898347,0.666983256042416,0.999404607489873
"SLC29A1",-381.172541014861,1,1,-0.431855861704235,0.665846176203227,0.999404607489873
"PAK1",41.061072049954,0,0,-0.432863846039632,0.665113686708189,0.999404607489873
"ABCC3",-431.055740595416,1,1,-0.442950807893504,0.657801316290619,0.999404607489873
"ADORA1",200.114472935949,0,0,-0.445972237811259,0.655617299990013,0.999404607489873
"MT-ND4",-778.759322269955,1,1,-0.448077829824555,0.654097027667781,0.999404607489873
"NUAK1",10.2153225930328,0,0,-0.457869619930411,0.647046114296382,0.999404607489873
"PDE7B",-786.725194110979,1,1,-0.458904370037312,0.646302840463248,0.999404607489873
"ATP4B",-262.962568684423,1,1,-0.461209928736654,0.644647998993932,0.999404607489873
"ATP4A",-262.962568684423,1,1,-0.461209928736654,0.644647998993932,0.999404607489873
"GRM1",-1666.63395225464,1,1,-0.466567311265542,0.640809478882891,0.999404607489873
"ATAD5",566.868982067643,0,0,-0.469132379615471,0.638975015838752,0.999404607489873
"PARP1",-65.2745751375767,1,1,-0.471759974597225,0.637098123134056,0.999404607489873
"NEK4",-1735.6394984326,1,1,-0.476240019957193,0.633903391235084,0.999404607489873
"PDE1B",-176.567807942262,1,1,-0.477857448681383,0.632751668909147,0.999404607489873
"PDE1A",-176.567807942262,1,1,-0.477857448681383,0.632751668909147,0.999404607489873
"PDE1C",-176.567807942262,1,1,-0.477857448681383,0.632751668909147,0.999404607489873
"CREBBP",-153.18108653174,1,1,-0.47824355325434,0.632476866933699,0.999404607489873
